Aug. 11, 2020   10:55:28
Amperometric i-t Curve
File: 200811_mer_meo_obj1_150_t2_106.bin
Data Source:  Experiment
Instrument Model:  CHI1000C
Header: 
Note: 

Init E (V) = -0.78
Sample Interval (s) = 5
Run Time (sec) = 4e+4
Quiet Time (sec) = 0
Sensitivity (A/V) = 1e-4


Channel 2:


Channel 3:


Channel 4:


Channel 5:


Channel 6:


Channel 7:

tp = 170.00s
ip = -1.739e-5A
Ap = -1.096e-3C

Channel 8:

tp = 180.00s
ip = -1.803e-5A
Ap = -1.649e-3C

Time/s, i1/A, i2/A, i3/A, i4/A, i5/A, i6/A, i7/A, i8/A
1.925e+3, 2.754e-5, 2.808e-5, 1.415e-5, 1.750e-5, 6.597e-6, 6.532e-6, -9.685e-7, -8.998e-7
1.930e+3, 2.786e-5, 2.833e-5, 1.510e-5, 1.750e-5, 6.641e-6, 6.425e-6, -9.791e-7, -9.180e-7
1.935e+3, 2.797e-5, 2.836e-5, 1.387e-5, 1.718e-5, 7.074e-6, 7.110e-6, -1.048e-6, -9.171e-7
1.940e+3, 2.782e-5, 2.878e-5, 1.460e-5, 1.726e-5, 6.670e-6, 6.679e-6, -9.571e-7, -8.855e-7
1.945e+3, 2.785e-5, 2.858e-5, 1.394e-5, 1.756e-5, 6.188e-6, 6.557e-6, -9.812e-7, -9.400e-7
1.950e+3, 2.753e-5, 2.848e-5, 1.382e-5, 1.781e-5, 6.771e-6, 6.774e-6, -9.880e-7, -8.928e-7
1.955e+3, 2.768e-5, 2.875e-5, 1.500e-5, 1.787e-5, 6.733e-6, 6.922e-6, -9.629e-7, -8.806e-7
1.960e+3, 2.777e-5, 2.869e-5, 1.400e-5, 1.826e-5, 6.400e-6, 6.610e-6, -9.564e-7, -8.847e-7
1.965e+3, 2.794e-5, 2.859e-5, 1.355e-5, 1.815e-5, 7.412e-6, 7.122e-6, -9.304e-7, -8.863e-7
1.970e+3, 2.742e-5, 2.838e-5, 1.447e-5, 1.792e-5, 7.579e-6, 6.846e-6, -9.710e-7, -8.799e-7
1.975e+3, 2.766e-5, 2.863e-5, 1.563e-5, 1.758e-5, 6.794e-6, 6.451e-6, -9.581e-7, -9.030e-7
1.980e+3, 2.784e-5, 2.858e-5, 1.572e-5, 1.793e-5, 6.910e-6, 6.635e-6, -9.580e-7, -8.244e-7
1.985e+3, 2.773e-5, 2.866e-5, 1.429e-5, 1.796e-5, 7.080e-6, 7.065e-6, -9.123e-7, -8.572e-7
1.990e+3, 2.746e-5, 2.879e-5, 1.419e-5, 1.826e-5, 6.962e-6, 6.551e-6, -9.464e-7, -9.022e-7
1.995e+3, 2.744e-5, 2.836e-5, 1.498e-5, 1.838e-5, 6.498e-6, 6.813e-6, -9.233e-7, -8.199e-7
2.000e+3, 2.792e-5, 2.864e-5, 1.467e-5, 1.816e-5, 6.856e-6, 6.400e-6, -8.856e-7, -8.090e-7
2.005e+3, 2.773e-5, 2.860e-5, 1.490e-5, 1.780e-5, 6.232e-6, 6.765e-6, -9.657e-7, -8.416e-7
2.010e+3, 2.773e-5, 2.835e-5, 1.387e-5, 1.830e-5, 6.175e-6, 7.120e-6, -8.815e-7, -8.124e-7
2.015e+3, 2.803e-5, 2.817e-5, 1.428e-5, 1.811e-5, 7.337e-6, 7.003e-6, -9.178e-7, -8.516e-7
2.020e+3, 3.735e-5, 2.833e-5, 1.360e-5, 1.711e-5, 6.833e-6, 7.056e-6, -9.144e-7, -7.921e-7
2.025e+3, 3.098e-5, 2.854e-5, 1.441e-5, 1.821e-5, 7.069e-6, 6.756e-6, -9.104e-7, -8.359e-7
2.030e+3, 3.170e-5, 2.860e-5, 1.514e-5, 1.750e-5, 7.759e-6, 6.820e-6, -9.470e-7, -8.370e-7
2.035e+3, 3.245e-5, 2.844e-5, 1.424e-5, 1.746e-5, 7.375e-6, 6.694e-6, -9.151e-7, -8.078e-7
2.040e+3, 3.360e-5, 2.830e-5, 1.547e-5, 1.786e-5, 6.978e-6, 6.723e-6, -2.855e-6, -7.927e-7
2.045e+3, 3.436e-5, 2.811e-5, 1.390e-5, 1.778e-5, 6.165e-6, 6.708e-6, -5.821e-6, -8.183e-7
2.050e+3, 3.472e-5, 2.841e-5, 1.531e-5, 1.781e-5, 5.715e-6, 6.894e-6, -7.206e-6, -7.755e-7
2.055e+3, 3.505e-5, 2.856e-5, 1.600e-5, 1.744e-5, 6.306e-6, 6.461e-6, -8.796e-6, -8.141e-7
2.060e+3, 3.568e-5, 3.142e-5, 1.614e-5, 1.742e-5, 6.567e-6, 6.446e-6, -8.877e-6, -7.710e-7
2.065e+3, 3.613e-5, 3.168e-5, 1.481e-5, 1.955e-5, 6.571e-6, 6.849e-6, -9.888e-6, -7.866e-7
2.070e+3, 3.674e-5, 3.260e-5, 1.476e-5, 1.853e-5, 6.301e-6, 6.751e-6, -9.816e-6, -8.291e-7
2.075e+3, 3.738e-5, 3.358e-5, 1.466e-5, 1.843e-5, 5.939e-6, 6.585e-6, -9.951e-6, -7.697e-7
2.080e+3, 3.753e-5, 3.442e-5, 1.529e-5, 1.810e-5, 6.441e-6, 8.014e-6, -9.786e-6, -7.373e-7
2.085e+3, 3.856e-5, 3.471e-5, 1.483e-5, 1.831e-5, 6.310e-6, 7.609e-6, -1.029e-5, -7.702e-7
2.090e+3, 3.813e-5, 3.478e-5, 1.540e-5, 1.826e-5, 6.547e-6, 8.428e-6, -1.015e-5, -4.514e-6
2.095e+3, 3.805e-5, 3.501e-5, 1.566e-5, 1.792e-5, 6.944e-6, 8.421e-6, -1.029e-5, -6.476e-6
2.100e+3, 3.819e-5, 3.678e-5, 1.450e-5, 1.799e-5, 6.287e-6, 8.191e-6, -1.057e-5, -7.410e-6
2.105e+3, 3.816e-5, 3.642e-5, 1.518e-5, 1.751e-5, 6.148e-6, 7.001e-6, -1.101e-5, -8.205e-6
2.110e+3, 3.803e-5, 3.680e-5, 1.503e-5, 1.775e-5, 6.191e-6, 6.645e-6, -1.164e-5, -8.587e-6
2.115e+3, 3.837e-5, 3.671e-5, 1.446e-5, 1.777e-5, 6.433e-6, 6.849e-6, -1.124e-5, -8.954e-6
2.120e+3, 3.856e-5, 3.685e-5, 1.554e-5, 1.770e-5, 5.883e-6, 6.187e-6, -1.101e-5, -9.146e-6
2.125e+3, 3.927e-5, 3.708e-5, 1.593e-5, 1.774e-5, 6.377e-6, 6.513e-6, -1.102e-5, -9.442e-6
2.130e+3, 3.906e-5, 3.776e-5, 1.512e-5, 1.783e-5, 6.279e-6, 7.108e-6, -1.099e-5, -9.702e-6
2.135e+3, 3.917e-5, 3.796e-5, 1.477e-5, 1.733e-5, 6.443e-6, 6.495e-6, -1.120e-5, -9.843e-6
2.140e+3, 3.894e-5, 3.849e-5, 1.519e-5, 1.782e-5, 6.703e-6, 6.082e-6, -1.119e-5, -1.012e-5
2.145e+3, 3.940e-5, 3.843e-5, 1.518e-5, 1.857e-5, 6.567e-6, 6.353e-6, -1.114e-5, -1.013e-5
2.150e+3, 3.992e-5, 3.825e-5, 1.492e-5, 1.809e-5, 5.587e-6, 6.425e-6, -1.146e-5, -1.020e-5
2.155e+3, 3.942e-5, 3.806e-5, 1.521e-5, 1.790e-5, 6.177e-6, 6.385e-6, -1.130e-5, -1.018e-5
2.160e+3, 3.876e-5, 3.820e-5, 1.511e-5, 1.781e-5, 6.888e-6, 6.308e-6, -1.131e-5, -1.033e-5
2.165e+3, 3.852e-5, 3.867e-5, 1.394e-5, 1.799e-5, 6.288e-6, 6.072e-6, -1.108e-5, -1.050e-5
2.170e+3, 3.805e-5, 3.883e-5, 1.414e-5, 1.783e-5, 6.248e-6, 6.339e-6, -1.120e-5, -1.048e-5
2.175e+3, 3.832e-5, 3.944e-5, 1.543e-5, 1.811e-5, 6.575e-6, 6.113e-6, -1.133e-5, -1.062e-5
2.180e+3, 3.831e-5, 3.934e-5, 1.495e-5, 1.842e-5, 6.739e-6, 6.091e-6, -1.115e-5, -1.078e-5
2.185e+3, 3.817e-5, 3.968e-5, 1.491e-5, 1.801e-5, 6.852e-6, 6.355e-6, -1.124e-5, -1.060e-5
2.190e+3, 3.785e-5, 3.968e-5, 1.593e-5, 1.843e-5, 6.434e-6, 6.774e-6, -1.140e-5, -1.069e-5
2.195e+3, 3.860e-5, 3.898e-5, 1.482e-5, 1.833e-5, 6.375e-6, 5.956e-6, -1.127e-5, -1.086e-5
2.200e+3, 3.851e-5, 3.944e-5, 1.442e-5, 1.793e-5, 7.026e-6, 5.901e-6, -1.128e-5, -1.102e-5
2.205e+3, 3.873e-5, 3.921e-5, 1.538e-5, 1.802e-5, 5.696e-6, 6.272e-6, -1.128e-5, -1.088e-5
2.210e+3, 3.911e-5, 3.929e-5, 1.415e-5, 1.848e-5, 6.582e-6, 6.213e-6, -1.130e-5, -1.084e-5
2.215e+3, 3.898e-5, 3.920e-5, 1.508e-5, 1.897e-5, 5.856e-6, 6.147e-6, -1.123e-5, -1.077e-5
2.220e+3, 3.836e-5, 3.926e-5, 1.446e-5, 1.848e-5, 6.249e-6, 6.464e-6, -1.104e-5, -1.120e-5
2.225e+3, 3.826e-5, 3.867e-5, 1.536e-5, 1.830e-5, 6.316e-6, 6.206e-6, -1.104e-5, -1.125e-5
2.230e+3, 3.805e-5, 3.912e-5, 1.424e-5, 1.822e-5, 6.436e-6, 6.310e-6, -1.126e-5, -1.127e-5
2.235e+3, 3.874e-5, 3.890e-5, 1.410e-5, 1.859e-5, 6.189e-6, 5.656e-6, -1.103e-5, -1.133e-5
2.240e+3, 3.858e-5, 3.857e-5, 1.444e-5, 1.841e-5, 6.225e-6, 6.610e-6, -1.104e-5, -1.108e-5
2.245e+3, 3.861e-5, 3.914e-5, 1.341e-5, 1.846e-5, 6.363e-6, 6.125e-6, -1.108e-5, -1.127e-5
2.250e+3, 3.821e-5, 3.865e-5, 1.429e-5, 1.847e-5, 6.694e-6, 5.930e-6, -1.121e-5, -1.097e-5
2.255e+3, 3.873e-5, 3.925e-5, 1.429e-5, 1.879e-5, 6.455e-6, 5.980e-6, -1.120e-5, -1.087e-5
2.260e+3, 3.890e-5, 3.913e-5, 1.409e-5, 1.830e-5, 6.405e-6, 6.424e-6, -1.114e-5, -1.114e-5
2.265e+3, 3.893e-5, 3.869e-5, 1.432e-5, 1.824e-5, 6.859e-6, 5.613e-6, -1.088e-5, -1.113e-5
2.270e+3, 3.850e-5, 3.856e-5, 1.407e-5, 1.810e-5, 6.392e-6, 5.903e-6, -1.094e-5, -1.084e-5
2.275e+3, 3.830e-5, 3.887e-5, 1.561e-5, 1.845e-5, 6.052e-6, 6.211e-6, -1.089e-5, -1.117e-5
2.280e+3, 3.884e-5, 3.903e-5, 1.469e-5, 1.806e-5, 6.304e-6, 6.141e-6, -1.106e-5, -1.117e-5
2.285e+3, 3.799e-5, 3.881e-5, 1.524e-5, 1.793e-5, 7.016e-6, 6.506e-6, -1.095e-5, -1.083e-5
2.290e+3, 3.812e-5, 3.893e-5, 1.442e-5, 1.859e-5, 7.175e-6, 5.624e-6, -1.095e-5, -1.094e-5
2.295e+3, 3.822e-5, 3.884e-5, 1.457e-5, 1.821e-5, 6.473e-6, 5.854e-6, -1.089e-5, -1.101e-5
2.300e+3, 3.763e-5, 3.839e-5, 1.487e-5, 1.788e-5, 6.897e-6, 5.969e-6, -1.087e-5, -1.115e-5
2.305e+3, 3.757e-5, 3.844e-5, 1.557e-5, 1.839e-5, 6.230e-6, 5.982e-6, -1.077e-5, -1.097e-5
2.310e+3, 3.773e-5, 3.899e-5, 1.422e-5, 1.865e-5, 6.122e-6, 5.904e-6, -1.065e-5, -1.081e-5
2.315e+3, 3.765e-5, 3.880e-5, 1.389e-5, 1.852e-5, 6.699e-6, 6.098e-6, -1.068e-5, -1.095e-5
2.320e+3, 3.773e-5, 3.887e-5, 1.454e-5, 1.870e-5, 7.549e-6, 5.878e-6, -1.062e-5, -1.082e-5
2.325e+3, 3.765e-5, 3.891e-5, 1.519e-5, 1.857e-5, 6.607e-6, 6.056e-6, -1.058e-5, -1.097e-5
2.330e+3, 3.700e-5, 3.869e-5, 1.450e-5, 1.855e-5, 6.150e-6, 5.796e-6, -1.064e-5, -1.078e-5
2.335e+3, 3.677e-5, 3.901e-5, 1.461e-5, 1.867e-5, 5.960e-6, 6.233e-6, -1.035e-5, -1.081e-5
2.340e+3, 3.706e-5, 3.929e-5, 1.511e-5, 1.832e-5, 6.515e-6, 6.070e-6, -1.044e-5, -1.067e-5
2.345e+3, 3.651e-5, 3.865e-5, 1.452e-5, 1.870e-5, 5.637e-6, 6.595e-6, -1.040e-5, -1.054e-5
2.350e+3, 3.660e-5, 3.851e-5, 1.447e-5, 1.897e-5, 5.958e-6, 6.047e-6, -1.034e-5, -1.070e-5
2.355e+3, 3.640e-5, 3.846e-5, 1.466e-5, 1.831e-5, 6.995e-6, 6.465e-6, -1.014e-5, -1.048e-5
2.360e+3, 3.675e-5, 3.835e-5, 1.470e-5, 1.858e-5, 6.916e-6, 6.072e-6, -1.027e-5, -1.055e-5
2.365e+3, 3.695e-5, 3.833e-5, 1.427e-5, 1.830e-5, 6.597e-6, 6.011e-6, -1.020e-5, -1.031e-5
2.370e+3, 3.728e-5, 3.823e-5, 1.433e-5, 1.855e-5, 6.666e-6, 5.881e-6, -1.017e-5, -1.066e-5
2.375e+3, 3.681e-5, 3.790e-5, 1.516e-5, 1.831e-5, 6.873e-6, 5.298e-6, -1.004e-5, -1.048e-5
2.380e+3, 3.676e-5, 3.824e-5, 1.520e-5, 1.865e-5, 6.801e-6, 6.038e-6, -1.015e-5, -1.028e-5
2.385e+3, 3.682e-5, 3.820e-5, 1.444e-5, 1.880e-5, 6.710e-6, 5.531e-6, -1.027e-5, -1.058e-5
2.390e+3, 3.658e-5, 3.800e-5, 1.397e-5, 1.850e-5, 6.536e-6, 6.002e-6, -9.977e-6, -1.042e-5
2.395e+3, 3.636e-5, 3.800e-5, 1.488e-5, 1.852e-5, 6.542e-6, 6.110e-6, -1.005e-5, -1.047e-5
2.400e+3, 3.718e-5, 3.778e-5, 1.434e-5, 1.871e-5, 6.612e-6, 6.009e-6, -9.977e-6, -1.015e-5
2.405e+3, 3.719e-5, 3.784e-5, 1.476e-5, 1.857e-5, 6.920e-6, 6.073e-6, -9.921e-6, -1.019e-5
2.410e+3, 3.611e-5, 3.766e-5, 1.454e-5, 1.899e-5, 6.139e-6, 6.412e-6, -9.731e-6, -1.011e-5
2.415e+3, 3.628e-5, 3.751e-5, 1.520e-5, 1.885e-5, 6.181e-6, 5.943e-6, -1.007e-5, -1.017e-5
2.420e+3, 3.596e-5, 3.796e-5, 1.544e-5, 1.880e-5, 6.311e-6, 6.074e-6, -9.787e-6, -1.012e-5
2.425e+3, 3.619e-5, 3.760e-5, 1.503e-5, 1.886e-5, 6.123e-6, 6.283e-6, -9.792e-6, -9.908e-6
2.430e+3, 3.626e-5, 3.778e-5, 1.499e-5, 1.910e-5, 6.560e-6, 5.834e-6, -9.566e-6, -9.882e-6
2.435e+3, 3.565e-5, 3.779e-5, 1.485e-5, 1.904e-5, 6.446e-6, 5.961e-6, -9.661e-6, -1.013e-5
2.440e+3, 3.600e-5, 3.790e-5, 1.401e-5, 1.895e-5, 6.005e-6, 5.976e-6, -9.545e-6, -1.005e-5
2.445e+3, 3.616e-5, 3.719e-5, 1.459e-5, 1.886e-5, 6.575e-6, 6.331e-6, -9.441e-6, -1.003e-5
2.450e+3, 3.598e-5, 3.747e-5, 1.370e-5, 1.925e-5, 7.081e-6, 5.842e-6, -9.311e-6, -9.849e-6
2.455e+3, 3.579e-5, 3.753e-5, 1.351e-5, 1.876e-5, 6.323e-6, 5.988e-6, -9.367e-6, -9.884e-6
2.460e+3, 3.532e-5, 3.739e-5, 1.422e-5, 1.937e-5, 6.526e-6, 6.417e-6, -9.350e-6, -9.739e-6
2.465e+3, 3.584e-5, 3.735e-5, 1.498e-5, 1.819e-5, 6.617e-6, 6.253e-6, -9.339e-6, -9.653e-6
2.470e+3, 3.631e-5, 3.721e-5, 1.498e-5, 1.909e-5, 5.929e-6, 6.342e-6, -9.331e-6, -9.800e-6
2.475e+3, 3.618e-5, 3.737e-5, 1.446e-5, 1.896e-5, 6.236e-6, 5.683e-6, -9.314e-6, -9.762e-6
2.480e+3, 3.543e-5, 3.745e-5, 1.484e-5, 1.878e-5, 6.160e-6, 6.436e-6, -9.262e-6, -9.600e-6
2.485e+3, 3.576e-5, 3.763e-5, 1.517e-5, 1.882e-5, 5.877e-6, 6.006e-6, -9.124e-6, -9.589e-6
2.490e+3, 3.529e-5, 3.709e-5, 1.372e-5, 1.860e-5, 6.229e-6, 5.903e-6, -9.199e-6, -9.648e-6
2.495e+3, 3.519e-5, 3.707e-5, 1.519e-5, 1.885e-5, 6.090e-6, 6.075e-6, -9.064e-6, -9.484e-6
2.500e+3, 3.506e-5, 3.745e-5, 1.410e-5, 1.918e-5, 6.375e-6, 6.366e-6, -9.117e-6, -9.369e-6
2.505e+3, 3.459e-5, 3.690e-5, 1.429e-5, 1.918e-5, 6.612e-6, 6.484e-6, -9.087e-6, -9.398e-6
2.510e+3, 3.442e-5, 3.623e-5, 1.469e-5, 1.890e-5, 5.912e-6, 6.466e-6, -9.037e-6, -9.343e-6
2.515e+3, 3.490e-5, 3.665e-5, 1.502e-5, 1.900e-5, 6.306e-6, 6.058e-6, -8.968e-6, -9.279e-6
2.520e+3, 3.440e-5, 3.659e-5, 1.403e-5, 1.896e-5, 7.038e-6, 5.904e-6, -8.989e-6, -9.207e-6
2.525e+3, 3.418e-5, 3.643e-5, 1.412e-5, 1.851e-5, 6.231e-6, 6.329e-6, -9.023e-6, -9.310e-6
2.530e+3, 3.479e-5, 3.648e-5, 1.504e-5, 1.879e-5, 6.405e-6, 5.934e-6, -8.867e-6, -9.171e-6
2.535e+3, 3.443e-5, 3.622e-5, 1.491e-5, 1.889e-5, 6.112e-6, 6.028e-6, -8.845e-6, -9.092e-6
2.540e+3, 3.422e-5, 3.579e-5, 1.453e-5, 1.890e-5, 6.137e-6, 6.281e-6, -8.845e-6, -8.979e-6
2.545e+3, 3.448e-5, 3.573e-5, 1.365e-5, 1.903e-5, 6.836e-6, 5.864e-6, -8.812e-6, -9.000e-6
2.550e+3, 3.390e-5, 3.591e-5, 1.454e-5, 1.882e-5, 6.827e-6, 5.688e-6, -8.798e-6, -9.060e-6
2.555e+3, 3.417e-5, 3.608e-5, 1.401e-5, 1.884e-5, 5.785e-6, 6.034e-6, -8.698e-6, -8.913e-6
2.560e+3, 3.417e-5, 3.601e-5, 1.552e-5, 1.857e-5, 5.653e-6, 5.926e-6, -8.733e-6, -8.995e-6
2.565e+3, 3.409e-5, 3.593e-5, 1.375e-5, 1.891e-5, 5.516e-6, 5.976e-6, -8.670e-6, -9.000e-6
2.570e+3, 3.376e-5, 3.609e-5, 1.414e-5, 1.859e-5, 5.913e-6, 6.117e-6, -8.684e-6, -9.015e-6
2.575e+3, 3.386e-5, 3.591e-5, 1.429e-5, 1.879e-5, 6.234e-6, 6.545e-6, -8.531e-6, -8.916e-6
2.580e+3, 3.423e-5, 3.622e-5, 1.400e-5, 1.912e-5, 5.940e-6, 6.024e-6, -8.562e-6, -8.885e-6
2.585e+3, 3.368e-5, 3.608e-5, 1.387e-5, 1.907e-5, 5.459e-6, 6.337e-6, -8.431e-6, -8.862e-6
2.590e+3, 3.305e-5, 3.551e-5, 1.365e-5, 1.857e-5, 6.515e-6, 6.107e-6, -8.453e-6, -8.666e-6
2.595e+3, 3.315e-5, 3.533e-5, 1.397e-5, 1.881e-5, 5.388e-6, 6.131e-6, -8.505e-6, -8.602e-6
2.600e+3, 3.353e-5, 3.513e-5, 1.408e-5, 1.873e-5, 5.366e-6, 6.578e-6, -8.320e-6, -8.579e-6
2.605e+3, 3.327e-5, 3.534e-5, 1.443e-5, 1.892e-5, 6.135e-6, 5.800e-6, -8.440e-6, -8.657e-6
2.610e+3, 3.359e-5, 3.516e-5, 1.418e-5, 1.871e-5, 5.686e-6, 6.304e-6, -8.444e-6, -8.530e-6
2.615e+3, 3.331e-5, 3.503e-5, 1.451e-5, 1.895e-5, 5.534e-6, 6.392e-6, -8.266e-6, -8.515e-6
2.620e+3, 3.318e-5, 3.466e-5, 1.379e-5, 1.898e-5, 6.595e-6, 6.049e-6, -8.280e-6, -8.451e-6
2.625e+3, 3.318e-5, 3.468e-5, 1.519e-5, 1.845e-5, 5.991e-6, 6.219e-6, -8.069e-6, -8.482e-6
2.630e+3, 3.283e-5, 3.468e-5, 1.484e-5, 1.868e-5, 5.493e-6, 6.169e-6, -8.077e-6, -8.431e-6
2.635e+3, 3.251e-5, 3.444e-5, 1.478e-5, 1.949e-5, 5.735e-6, 6.248e-6, -7.965e-6, -8.358e-6
2.640e+3, 3.285e-5, 3.455e-5, 1.497e-5, 1.880e-5, 5.511e-6, 6.593e-6, -7.962e-6, -8.335e-6
2.645e+3, 3.263e-5, 3.461e-5, 1.414e-5, 1.910e-5, 5.681e-6, 6.109e-6, -7.913e-6, -8.380e-6
2.650e+3, 3.268e-5, 3.470e-5, 1.393e-5, 1.907e-5, 5.771e-6, 6.300e-6, -7.860e-6, -8.245e-6
2.655e+3, 3.253e-5, 3.455e-5, 1.416e-5, 1.837e-5, 5.426e-6, 6.081e-6, -7.946e-6, -8.138e-6
2.660e+3, 3.231e-5, 3.438e-5, 1.466e-5, 1.853e-5, 5.178e-6, 6.618e-6, -8.011e-6, -7.986e-6
2.665e+3, 3.218e-5, 3.445e-5, 1.388e-5, 1.923e-5, 5.872e-6, 6.424e-6, -7.821e-6, -8.028e-6
2.670e+3, 3.219e-5, 3.460e-5, 1.405e-5, 1.869e-5, 5.579e-6, 6.300e-6, -7.773e-6, -8.161e-6
2.675e+3, 3.209e-5, 3.487e-5, 1.378e-5, 1.853e-5, 5.744e-6, 6.719e-6, -7.744e-6, -8.131e-6
2.680e+3, 3.171e-5, 3.414e-5, 1.406e-5, 1.864e-5, 5.652e-6, 6.399e-6, -7.696e-6, -8.128e-6
2.685e+3, 3.170e-5, 3.453e-5, 1.499e-5, 1.864e-5, 5.552e-6, 6.570e-6, -7.681e-6, -8.062e-6
2.690e+3, 3.213e-5, 3.411e-5, 1.421e-5, 1.871e-5, 5.552e-6, 6.322e-6, -7.623e-6, -7.975e-6
2.695e+3, 3.229e-5, 3.385e-5, 1.454e-5, 1.910e-5, 5.248e-6, 6.232e-6, -7.664e-6, -8.054e-6
2.700e+3, 3.196e-5, 3.386e-5, 1.446e-5, 1.868e-5, 5.208e-6, 6.225e-6, -7.574e-6, -7.915e-6
2.705e+3, 3.194e-5, 3.405e-5, 1.387e-5, 1.880e-5, 5.633e-6, 5.845e-6, -7.503e-6, -7.803e-6
2.710e+3, 3.208e-5, 3.398e-5, 1.389e-5, 1.876e-5, 5.825e-6, 6.236e-6, -7.427e-6, -7.998e-6
2.715e+3, 3.176e-5, 3.381e-5, 1.519e-5, 1.934e-5, 5.471e-6, 6.353e-6, -7.399e-6, -7.897e-6
2.720e+3, 3.167e-5, 3.381e-5, 1.341e-5, 1.903e-5, 5.271e-6, 6.470e-6, -7.394e-6, -7.845e-6
2.725e+3, 3.200e-5, 3.354e-5, 1.368e-5, 1.905e-5, 5.577e-6, 5.801e-6, -7.400e-6, -7.657e-6
2.730e+3, 3.170e-5, 3.378e-5, 1.366e-5, 1.882e-5, 5.356e-6, 6.405e-6, -7.365e-6, -7.618e-6
2.735e+3, 3.144e-5, 3.401e-5, 1.461e-5, 1.912e-5, 5.371e-6, 6.532e-6, -7.361e-6, -7.768e-6
2.740e+3, 3.109e-5, 3.368e-5, 1.488e-5, 1.874e-5, 5.381e-6, 6.482e-6, -7.216e-6, -7.683e-6
2.745e+3, 3.122e-5, 3.387e-5, 1.448e-5, 1.905e-5, 5.108e-6, 6.073e-6, -7.246e-6, -7.527e-6
2.750e+3, 3.130e-5, 3.337e-5, 1.360e-5, 1.887e-5, 5.627e-6, 6.195e-6, -7.259e-6, -7.412e-6
2.755e+3, 3.090e-5, 3.356e-5, 1.382e-5, 1.865e-5, 5.222e-6, 6.495e-6, -7.210e-6, -7.578e-6
2.760e+3, 3.102e-5, 3.353e-5, 1.381e-5, 1.874e-5, 5.282e-6, 6.413e-6, -7.196e-6, -7.537e-6
2.765e+3, 3.114e-5, 3.351e-5, 1.426e-5, 1.844e-5, 5.006e-6, 6.105e-6, -7.081e-6, -7.461e-6
2.770e+3, 3.138e-5, 3.309e-5, 1.304e-5, 1.876e-5, 5.876e-6, 6.067e-6, -7.012e-6, -7.385e-6
2.775e+3, 3.089e-5, 3.283e-5, 1.536e-5, 1.885e-5, 5.274e-6, 6.191e-6, -6.967e-6, -7.284e-6
2.780e+3, 3.076e-5, 3.262e-5, 1.447e-5, 1.842e-5, 5.996e-6, 6.300e-6, -7.032e-6, -7.314e-6
2.785e+3, 3.045e-5, 3.253e-5, 1.552e-5, 1.793e-5, 5.311e-6, 6.411e-6, -6.979e-6, -7.162e-6
2.790e+3, 3.056e-5, 3.261e-5, 1.445e-5, 1.861e-5, 5.469e-6, 6.301e-6, -6.966e-6, -7.160e-6
2.795e+3, 3.075e-5, 3.254e-5, 1.359e-5, 1.839e-5, 5.466e-6, 6.062e-6, -6.997e-6, -7.112e-6
2.800e+3, 3.035e-5, 3.214e-5, 1.355e-5, 1.861e-5, 5.243e-6, 6.616e-6, -6.866e-6, -7.226e-6
2.805e+3, 3.058e-5, 3.250e-5, 1.430e-5, 1.860e-5, 5.383e-6, 6.198e-6, -6.848e-6, -7.080e-6
2.810e+3, 3.090e-5, 3.272e-5, 1.400e-5, 1.835e-5, 5.249e-6, 6.109e-6, -6.926e-6, -7.022e-6
2.815e+3, 3.071e-5, 3.225e-5, 1.427e-5, 1.855e-5, 5.445e-6, 6.289e-6, -6.795e-6, -7.029e-6
2.820e+3, 3.081e-5, 3.238e-5, 1.416e-5, 1.914e-5, 5.660e-6, 6.999e-6, -6.770e-6, -6.885e-6
2.825e+3, 3.074e-5, 3.250e-5, 1.437e-5, 1.846e-5, 5.601e-6, 5.853e-6, -6.857e-6, -7.032e-6
2.830e+3, 3.059e-5, 3.238e-5, 1.440e-5, 1.850e-5, 6.049e-6, 6.639e-6, -6.696e-6, -6.966e-6
2.835e+3, 3.021e-5, 3.237e-5, 1.403e-5, 1.883e-5, 5.428e-6, 6.135e-6, -6.686e-6, -6.860e-6
2.840e+3, 3.035e-5, 3.235e-5, 1.416e-5, 1.899e-5, 5.193e-6, 6.346e-6, -6.818e-6, -6.802e-6
2.845e+3, 3.042e-5, 3.251e-5, 1.416e-5, 1.884e-5, 5.602e-6, 6.129e-6, -6.608e-6, -6.863e-6
2.850e+3, 3.021e-5, 3.250e-5, 1.434e-5, 1.839e-5, 4.980e-6, 6.527e-6, -6.657e-6, -6.899e-6
2.855e+3, 3.014e-5, 3.280e-5, 1.439e-5, 1.880e-5, 6.136e-6, 6.549e-6, -6.636e-6, -6.811e-6
2.860e+3, 2.989e-5, 3.219e-5, 1.415e-5, 1.854e-5, 5.564e-6, 6.783e-6, -6.607e-6, -6.759e-6
2.865e+3, 3.018e-5, 3.203e-5, 1.403e-5, 1.865e-5, 5.338e-6, 6.363e-6, -6.451e-6, -6.687e-6
2.870e+3, 2.971e-5, 3.238e-5, 1.482e-5, 1.880e-5, 5.372e-6, 6.702e-6, -6.430e-6, -6.757e-6
2.875e+3, 3.020e-5, 3.209e-5, 1.392e-5, 1.846e-5, 6.047e-6, 6.223e-6, -6.446e-6, -6.701e-6
2.880e+3, 2.964e-5, 3.205e-5, 1.317e-5, 1.901e-5, 5.809e-6, 6.304e-6, -6.429e-6, -6.660e-6
